file_name,Start,A,B,X,Y,Z,DPadUp,DPadDown,DPadLeft,DPadRight,L,R,LPressure,RPressure,XAxis,YAxis,CXAxis,CYAxis
frame3964_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,224,142,127,129
frame3965_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,215,162,127,129
frame3966_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,214,176,127,129
frame3967_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,201,194,127,129
frame3968_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,166,206,127,129
frame3969_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,164,215,127,129
frame3970_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,161,216,127,129
frame3971_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,157,218,127,129
frame3972_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,154,219,127,129
frame3973_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,151,220,127,129
frame3974_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,149,221,127,129
frame3975_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,147,221,127,129
frame3976_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,146,222,127,129
frame3977_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,144,222,127,129
frame3978_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,144,222,127,129
frame3979_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,143,223,127,129
frame3980_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,143,223,127,129
frame3981_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,142,223,127,129
frame3982_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,142,223,127,129
frame3983_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,142,223,127,129
frame3984_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,139,99,127,129
frame3985_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,137,143,127,129
frame3986_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,135,137,127,129
frame3987_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,134,133,127,129
frame3988_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,134,131,127,129
frame3989_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,134,129,127,129
frame3990_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,134,128,127,129
frame3991_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,133,127,127,129
frame3992_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,133,126,127,129
frame3993_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,132,126,127,129
frame3994_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,132,126,127,129
frame3995_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,132,126,127,129
frame3996_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,132,126,127,129
frame3997_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,132,126,127,129
frame3998_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,132,126,127,129
frame3999_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,132,126,127,129
frame4000_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,132,126,127,129
frame4001_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,132,125,127,129
frame4002_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,133,49,127,129
frame4003_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,133,29,127,129
frame4004_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,130,28,127,129
frame4005_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,126,27,127,129
frame4006_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,124,28,127,129
frame4007_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,123,29,127,129
frame4008_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,122,29,127,129
frame4009_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,121,30,127,129
frame4010_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,121,29,127,129
frame4011_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,123,58,127,129
frame4012_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,126,113,127,129
frame4013_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,127,135,127,129
frame4014_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,127,133,127,129
frame4015_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,127,132,127,129
frame4016_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,127,131,127,129
frame4017_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,127,130,127,129
frame4018_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,127,130,127,129
frame4019_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,127,130,127,129
frame4020_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,127,130,127,129
frame4021_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,127,130,127,129
frame4022_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,127,130,127,129
frame4023_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,127,130,127,129
frame4024_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,127,130,127,129
frame4025_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,127,130,127,129
frame4026_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,127,130,127,129
frame4027_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,127,130,127,129
frame4028_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,127,130,127,129
frame4029_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,127,130,127,129
frame4030_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,127,130,127,129
frame4031_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,127,130,127,129
frame4032_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,128,131,127,129
frame4033_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,128,135,127,129
frame4034_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,130,162,127,129
frame4035_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,132,226,127,129
frame4036_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,132,227,127,129
frame4037_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,132,228,127,129
frame4038_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,130,228,127,129
frame4039_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,128,229,127,129
frame4040_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,127,228,127,129
frame4041_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,126,228,127,129
frame4042_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,126,228,127,129
frame4043_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,126,228,127,129
frame4044_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,126,228,127,129
frame4045_fileGALE01_2023-10-02_15-51-03_0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,126,228,127,129
frame4046_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,126,228,127,129
frame4047_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,125,225,127,129
frame4048_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,128,126,127,129
frame4049_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,129,128,127,129
frame4050_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,129,127,127,129
frame4051_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,129,127,127,129
frame4052_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,129,126,127,129
frame4053_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,129,126,127,129
frame4054_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,129,126,127,129
frame4055_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,129,126,127,129
frame4056_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,129,126,127,129
frame4057_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,129,126,127,129
frame4058_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,129,126,127,129
frame4059_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,129,126,127,129
frame4060_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,129,126,127,129
frame4061_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,129,126,127,129
frame4062_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,129,126,127,129
frame4063_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,129,126,127,129
frame4064_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,129,126,127,129
frame4065_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,129,126,127,129
frame4066_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,129,126,127,129
frame4067_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,129,126,127,129
frame4068_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,129,126,127,129
frame4069_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,129,126,127,129
frame4070_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,129,126,127,129
frame4071_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,129,126,127,129
frame4072_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,129,126,127,129
frame4073_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,129,126,127,129
frame4074_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,129,126,127,129
frame4075_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,129,126,127,129
frame4076_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,129,126,127,129
frame4077_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,130,126,127,129
frame4078_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,130,126,127,129
frame4079_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,130,126,127,129
frame4080_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,130,126,127,129
frame4081_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,130,126,127,129
frame4082_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,130,126,127,129
frame4083_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,130,127,127,129
frame4084_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,132,127,127,129
frame4085_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,172,126,127,129
frame4086_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,225,127,127,129
frame4087_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,228,127,127,129
frame4088_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,228,127,127,129
frame4089_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,228,126,127,129
frame4090_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,228,126,127,129
frame4091_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,228,126,127,129
frame4092_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,228,126,127,129
frame4093_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,228,126,127,129
frame4094_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,228,126,127,129
frame4095_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,228,126,127,129
frame4096_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,228,126,127,129
frame4097_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,228,126,127,129
frame4098_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,228,126,127,129
frame4099_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,228,126,127,129
frame4100_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,228,126,127,129
frame4101_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,226,125,127,129
frame4102_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,159,125,127,129
frame4103_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,129,127,127,129
frame4104_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,130,127,127,129
frame4105_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,130,127,127,129
frame4106_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,130,127,127,129
frame4107_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,130,127,127,129
frame4108_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,130,127,127,129
frame4109_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,130,127,127,129
frame4110_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,130,127,127,129
frame4111_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,130,127,127,129
frame4112_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,130,127,127,129
frame4113_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,130,127,127,129
frame4114_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,130,127,127,129
frame4115_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,130,127,127,129
frame4116_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,130,127,127,129
frame4117_fileGALE01_2023-10-02_15-51-03_0,False,False,False,True,False,False,False,False,False,False,False,False,0,0,130,127,127,129
frame4118_fileGALE01_2023-10-02_15-51-03_0,False,False,False,True,False,False,False,False,False,False,False,False,0,0,130,127,127,129
frame4119_fileGALE01_2023-10-02_15-51-03_0,False,False,False,True,False,False,False,False,False,False,False,False,0,0,130,127,127,129
frame4120_fileGALE01_2023-10-02_15-51-03_0,False,False,False,True,False,False,False,False,False,False,False,False,0,0,130,127,127,129
frame4121_fileGALE01_2023-10-02_15-51-03_0,False,False,False,True,False,False,False,False,False,False,False,False,0,0,130,127,127,129
frame4122_fileGALE01_2023-10-02_15-51-03_0,False,False,False,True,False,False,False,False,False,False,False,False,0,0,130,127,127,129
frame4123_fileGALE01_2023-10-02_15-51-03_0,False,False,False,True,False,False,False,False,False,False,False,False,0,0,130,127,127,129
frame4124_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,130,127,127,129
frame4125_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,130,127,127,129
frame4126_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,130,127,127,129
frame4127_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,131,127,127,129
frame4128_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,132,127,127,129
frame4129_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,157,127,127,129
frame4130_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,192,125,127,129
frame4131_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,226,122,127,129
frame4132_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,226,119,127,129
frame4133_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,225,116,127,129
frame4134_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,224,116,127,129
frame4135_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,223,115,127,129
frame4136_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,223,115,127,129
frame4137_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,223,114,127,129
frame4138_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,223,114,127,129
frame4139_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,223,114,127,129
frame4140_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,223,114,127,129
frame4141_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,223,114,127,129
frame4142_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,223,114,127,129
frame4143_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,223,114,127,129
frame4144_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,223,114,127,129
frame4145_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,223,114,127,129
frame4146_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,223,114,127,129
frame4147_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,223,114,127,129
frame4148_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,223,114,127,129
frame4149_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,223,114,127,129
frame4150_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,223,111,123,130
frame4151_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,222,111,123,130
frame4152_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,222,110,97,130
frame4153_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,218,110,94,131
frame4154_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,130,130,62,131
frame4155_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,129,129,38,123
frame4156_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,128,128,38,123
frame4157_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,128,128,39,122
frame4158_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,128,128,39,119
frame4159_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,128,127,40,118
frame4160_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,128,127,41,116
frame4161_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,128,127,41,116
frame4162_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,128,127,115,123
frame4163_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,128,127,121,125
frame4164_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,128,127,124,127
frame4165_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,128,127,125,128
frame4166_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,128,127,126,128
frame4167_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,128,127,127,128
frame4168_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,128,127,127,128
frame4169_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,128,127,128,128
frame4170_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,128,127,128,129
frame4171_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,128,127,128,129
frame4172_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,128,127,128,129
frame4173_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,127,127,128,129
frame4174_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,126,127,128,129
frame4175_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,123,127,128,129
frame4176_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,119,127,128,129
frame4177_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,112,127,128,129
frame4178_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,90,127,128,129
frame4179_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,85,128,128,129
frame4180_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,61,128,128,129
frame4181_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,27,128,128,129
frame4182_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,27,128,128,129
frame4183_fileGALE01_2023-10-02_15-51-03_0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,27,128,128,129
